id,text,labels,group,split,mp3_path
44785,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 175-204 seconds.,no vocals|ambient|soft|new age,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-175-204.mp3
44786,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 204-233 seconds.,ambient,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-204-233.mp3
44788,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 262-291 seconds.,slow|ambient|soft|new age,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-262-291.mp3
44789,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 291-320 seconds.,ambient|synth|new age,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-291-320.mp3
44790,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 320-349 seconds.,slow|ambient|soft|weird,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-320-349.mp3
44791,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 349-378 seconds.,ambient,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-349-378.mp3
44793,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 407-436 seconds.,slow|ambient|synth|quiet|soft|new age,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-407-436.mp3
44795,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 465-494 seconds.,classical|ambient,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-465-494.mp3
44797,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 523-552 seconds.,slow|ambient|synth|quiet|flute,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-523-552.mp3
44798,Artist: paul avgerinos. Album: gnosis. Track: 10 we are one. Excerpt 552-581 seconds.,slow|ambient,paul avgerinos,train,2/paul_avgerinos-gnosis-10-we_are_one-552-581.mp3
44801,Artist: electric frankenstein. Album: the time is now. Track: 10 we are the dangerous. Excerpt 0-29 seconds.,guitar|rock|bass,electric frankenstein,train,a/electric_frankenstein-the_time_is_now-10-we_are_the_dangerous-0-29.mp3
44803,Artist: electric frankenstein. Album: the time is now. Track: 10 we are the dangerous. Excerpt 59-88 seconds.,rock|male|loud|heavy,electric frankenstein,train,a/electric_frankenstein-the_time_is_now-10-we_are_the_dangerous-59-88.mp3
44804,Artist: electric frankenstein. Album: the time is now. Track: 10 we are the dangerous. Excerpt 88-117 seconds.,rock|loud|heavy,electric frankenstein,train,a/electric_frankenstein-the_time_is_now-10-we_are_the_dangerous-88-117.mp3
44809,Artist: william brooks. Album: silent wings. Track: 10 whose moon. Excerpt 0-29 seconds.,slow|vocals|male,william brooks,train,9/william_brooks-silent_wings-10-whose_moon-0-29.mp3
44810,Artist: william brooks. Album: silent wings. Track: 10 whose moon. Excerpt 30-59 seconds.,guitar|vocals|male,william brooks,train,9/william_brooks-silent_wings-10-whose_moon-30-59.mp3
44811,Artist: william brooks. Album: silent wings. Track: 10 whose moon. Excerpt 59-88 seconds.,guitar|slow|vocals|male|country,william brooks,train,9/william_brooks-silent_wings-10-whose_moon-59-88.mp3
44813,Artist: william brooks. Album: silent wings. Track: 10 whose moon. Excerpt 117-146 seconds.,guitar|vocals|male|country|no beat,william brooks,train,9/william_brooks-silent_wings-10-whose_moon-117-146.mp3
44815,Artist: william brooks. Album: silent wings. Track: 10 whose moon. Excerpt 175-204 seconds.,guitar|vocals|male|country,william brooks,train,9/william_brooks-silent_wings-10-whose_moon-175-204.mp3
44822,Artist: magnatune compilation. Album: rock. Track: 10 williamson 2 percent er. Excerpt 175-204 seconds.,drums|no piano,magnatune compilation,train,b/magnatune_compilation-rock-10-williamson_2_percent_er-175-204.mp3
44823,Artist: norine braun. Album: crow. Track: 10 wingsphoenix. Excerpt 0-29 seconds.,guitar|vocals|folk,norine braun,train,6/norine_braun-crow-10-wingsphoenix-0-29.mp3
44825,Artist: norine braun. Album: crow. Track: 10 wingsphoenix. Excerpt 59-88 seconds.,vocals,norine braun,train,6/norine_braun-crow-10-wingsphoenix-59-88.mp3
44826,Artist: norine braun. Album: crow. Track: 10 wingsphoenix. Excerpt 88-117 seconds.,vocals|female,norine braun,train,6/norine_braun-crow-10-wingsphoenix-88-117.mp3
44827,Artist: norine braun. Album: crow. Track: 10 wingsphoenix. Excerpt 117-146 seconds.,guitar,norine braun,train,6/norine_braun-crow-10-wingsphoenix-117-146.mp3
44828,Artist: norine braun. Album: crow. Track: 10 wingsphoenix. Excerpt 146-175 seconds.,vocals|female,norine braun,train,6/norine_braun-crow-10-wingsphoenix-146-175.mp3
44832,Artist: rapoon. Album: what do you suppose. Track: 10 without aliens. Excerpt 59-88 seconds.,ambient|quiet,rapoon,train,7/rapoon-what_do_you_suppose-10-without_aliens-59-88.mp3
44833,Artist: rapoon. Album: what do you suppose. Track: 10 without aliens. Excerpt 88-117 seconds.,slow,rapoon,train,7/rapoon-what_do_you_suppose-10-without_aliens-88-117.mp3
44834,Artist: rapoon. Album: what do you suppose. Track: 10 without aliens. Excerpt 117-146 seconds.,ambient,rapoon,train,7/rapoon-what_do_you_suppose-10-without_aliens-117-146.mp3
44836,Artist: rapoon. Album: what do you suppose. Track: 10 without aliens. Excerpt 175-204 seconds.,no vocals|ambient,rapoon,train,7/rapoon-what_do_you_suppose-10-without_aliens-175-204.mp3
44838,Artist: rapoon. Album: what do you suppose. Track: 10 without aliens. Excerpt 233-262 seconds.,ambient,rapoon,train,7/rapoon-what_do_you_suppose-10-without_aliens-233-262.mp3
44847,Artist: ya elah. Album: each of us. Track: 10 yishru. Excerpt 59-88 seconds.,vocals|female,ya elah,train,9/ya_elah-each_of_us-10-yishru-59-88.mp3
44848,Artist: ya elah. Album: each of us. Track: 10 yishru. Excerpt 88-117 seconds.,vocals,ya elah,train,9/ya_elah-each_of_us-10-yishru-88-117.mp3
44850,Artist: liquid zen. Album: elements at loop 10. Track: 10 you rise. Excerpt 30-59 seconds.,slow|drums|electronic|no vocals|male|beats,liquid zen,train,b/liquid_zen-elements_at_loop_10-10-you_rise-30-59.mp3
44856,Artist: liquid zen. Album: elements at loop 10. Track: 10 you rise. Excerpt 204-233 seconds.,slow|vocals,liquid zen,train,b/liquid_zen-elements_at_loop_10-10-you_rise-204-233.mp3
44857,Artist: liquid zen. Album: elements at loop 10. Track: 10 you rise. Excerpt 233-262 seconds.,slow|vocals|drums|rock|male|pop,liquid zen,train,b/liquid_zen-elements_at_loop_10-10-you_rise-233-262.mp3
44861,Artist: jag. Album: four strings. Track: 10 you shouldnt say that. Excerpt 59-88 seconds.,guitar|fast,jag,train,3/jag-four_strings-10-you_shouldnt_say_that-59-88.mp3
44862,Artist: jag. Album: four strings. Track: 10 you shouldnt say that. Excerpt 88-117 seconds.,fast,jag,train,3/jag-four_strings-10-you_shouldnt_say_that-88-117.mp3
44864,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 0-29 seconds.,strings,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-0-29.mp3
44869,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 146-175 seconds.,slow|beats|ambient|synth|new age|jazz,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-146-175.mp3
44872,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 233-262 seconds.,techno|electronic|weird,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-233-262.mp3
44874,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 291-320 seconds.,slow|electronic|beats|bass,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-291-320.mp3
44877,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 378-407 seconds.,techno|electronic|ambient,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-378-407.mp3
44879,Artist: liquid zen. Album: oscilloscope. Track: 10 zeitgeist. Excerpt 436-465 seconds.,synth,liquid zen,val,c/liquid_zen-oscilloscope-10-zeitgeist-436-465.mp3
44881,Artist: strojovna 07. Album: number 1. Track: 10 zmeneny nazov. Excerpt 0-29 seconds.,drums|beats|ambient,strojovna 07,val,c/strojovna_07-number_1-10-zmeneny_nazov-0-29.mp3
44887,Artist: strojovna 07. Album: number 1. Track: 10 zmeneny nazov. Excerpt 175-204 seconds.,techno|electronic|fast|beats,strojovna 07,val,c/strojovna_07-number_1-10-zmeneny_nazov-175-204.mp3
44888,Artist: strojovna 07. Album: number 1. Track: 10 zmeneny nazov. Excerpt 204-233 seconds.,techno|drums|electronic|fast|beats|no piano,strojovna 07,val,c/strojovna_07-number_1-10-zmeneny_nazov-204-233.mp3
44889,Artist: strojovna 07. Album: number 1. Track: 10 zmeneny nazov. Excerpt 233-262 seconds.,techno|drums|beats,strojovna 07,val,c/strojovna_07-number_1-10-zmeneny_nazov-233-262.mp3
44890,Artist: strojovna 07. Album: number 1. Track: 10 zmeneny nazov. Excerpt 262-291 seconds.,techno|drums|no vocals|fast|beats|dance|trance,strojovna 07,val,c/strojovna_07-number_1-10-zmeneny_nazov-262-291.mp3
44892,Artist: american bach soloists. Album: j s bach solo cantatas. Track: 11 bwv55 iii aria. Excerpt 0-29 seconds.,classical|slow|quiet|flute,american bach soloists,test,f/american_bach_soloists-j_s__bach_solo_cantatas-11-bwv55__iii_aria-0-29.mp3
44894,Artist: american bach soloists. Album: j s bach solo cantatas. Track: 11 bwv55 iii aria. Excerpt 59-88 seconds.,vocals|male|female|opera|flute,american bach soloists,test,f/american_bach_soloists-j_s__bach_solo_cantatas-11-bwv55__iii_aria-59-88.mp3
44895,Artist: american bach soloists. Album: j s bach solo cantatas. Track: 11 bwv55 iii aria. Excerpt 88-117 seconds.,classical|slow|vocals|no vocals|quiet|flute|soft|cello|baroque,american bach soloists,test,f/american_bach_soloists-j_s__bach_solo_cantatas-11-bwv55__iii_aria-88-117.mp3
44896,Artist: american bach soloists. Album: j s bach solo cantatas. Track: 11 bwv55 iii aria. Excerpt 117-146 seconds.,male|opera|flute,american bach soloists,test,f/american_bach_soloists-j_s__bach_solo_cantatas-11-bwv55__iii_aria-117-146.mp3
44898,Artist: american bach soloists. Album: j s bach solo cantatas. Track: 11 bwv55 iii aria. Excerpt 175-204 seconds.,classical|vocals|male|opera,american bach soloists,test,f/american_bach_soloists-j_s__bach_solo_cantatas-11-bwv55__iii_aria-175-204.mp3
44901,Artist: the headroom project. Album: jetuton andawai. Track: 11 in gaway. Excerpt 30-59 seconds.,techno|electronic|fast|beats|synth|dance|weird|electric,the headroom project,test,f/the_headroom_project-jetuton_andawai-11-in_gaway-30-59.mp3
44903,Artist: the headroom project. Album: jetuton andawai. Track: 11 in gaway. Excerpt 88-117 seconds.,techno|electronic|beats|weird,the headroom project,test,f/the_headroom_project-jetuton_andawai-11-in_gaway-88-117.mp3
44906,Artist: the headroom project. Album: jetuton andawai. Track: 11 in gaway. Excerpt 175-204 seconds.,electronic|weird,the headroom project,test,f/the_headroom_project-jetuton_andawai-11-in_gaway-175-204.mp3
44909,Artist: the headroom project. Album: jetuton andawai. Track: 11 in gaway. Excerpt 262-291 seconds.,techno|drums|electronic|rock|beats|synth|loud|no beat,the headroom project,test,f/the_headroom_project-jetuton_andawai-11-in_gaway-262-291.mp3
44911,Artist: ralph meulenbroeks. Album: gambomania. Track: 11 lecho du danube aria largo johannes schenck. Excerpt 30-59 seconds.,violin,ralph meulenbroeks,train,6/ralph_meulenbroeks-gambomania-11-lecho_du_danube_aria_largo_johannes_schenck-30-59.mp3
44913,Artist: rocket city riot. Album: last of the pleasure seekers. Track: 11 lost then found. Excerpt 0-29 seconds.,guitar|slow|quiet,rocket city riot,train,0/rocket_city_riot-last_of_the_pleasure_seekers-11-lost_then_found-0-29.mp3
44914,Artist: rocket city riot. Album: last of the pleasure seekers. Track: 11 lost then found. Excerpt 30-59 seconds.,guitar|male,rocket city riot,train,0/rocket_city_riot-last_of_the_pleasure_seekers-11-lost_then_found-30-59.mp3
44915,Artist: rocket city riot. Album: last of the pleasure seekers. Track: 11 lost then found. Excerpt 59-88 seconds.,guitar,rocket city riot,train,0/rocket_city_riot-last_of_the_pleasure_seekers-11-lost_then_found-59-88.mp3
44916,Artist: rocket city riot. Album: last of the pleasure seekers. Track: 11 lost then found. Excerpt 88-117 seconds.,guitar,rocket city riot,train,0/rocket_city_riot-last_of_the_pleasure_seekers-11-lost_then_found-88-117.mp3
44917,Artist: rocket city riot. Album: last of the pleasure seekers. Track: 11 lost then found. Excerpt 117-146 seconds.,guitar|slow|male,rocket city riot,train,0/rocket_city_riot-last_of_the_pleasure_seekers-11-lost_then_found-117-146.mp3
44918,Artist: steven devine. Album: portrait of an english harpsichord. Track: 11 sonata no 1 in f major allegro thomas arne. Excerpt 0-29 seconds.,harpsichord,steven devine,test,e/steven_devine-portrait_of_an_english_harpsichord-11-sonata_no_1_in_f_major_allegro_thomas_arne-0-29.mp3
44925,Artist: american bach soloists. Album: j s bach cantatas volume v. Track: 11 weinen klagen sorgen zagen bwv 12 vi aria sei getreu. Excerpt 30-59 seconds.,opera,american bach soloists,train,0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-30-59.mp3
44926,Artist: american bach soloists. Album: j s bach cantatas volume v. Track: 11 weinen klagen sorgen zagen bwv 12 vi aria sei getreu. Excerpt 59-88 seconds.,opera,american bach soloists,train,0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-59-88.mp3
44927,Artist: american bach soloists. Album: j s bach cantatas volume v. Track: 11 weinen klagen sorgen zagen bwv 12 vi aria sei getreu. Excerpt 88-117 seconds.,male|opera|chanting,american bach soloists,train,0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-88-117.mp3
44932,Artist: american bach soloists. Album: j s bach cantatas volume v. Track: 11 weinen klagen sorgen zagen bwv 12 vi aria sei getreu. Excerpt 233-262 seconds.,strings|male|violin|opera|cello|chanting,american bach soloists,train,0/american_bach_soloists-j_s__bach__cantatas_volume_v-11-weinen_klagen_sorgen_zagen_bwv_12_vi_aria__sei_getreu-233-262.mp3
44938,Artist: tanya tomkins and eric zivian. Album: beethoven piano and cello works. Track: 11 11 bagatelles for solo fortepiano op 119 no 8. Excerpt 30-59 seconds.,classical|piano,tanya tomkins and eric zivian,train,1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-11-11_bagatelles_for_solo_fortepiano_op__119_no__8-30-59.mp3
44943,Artist: junghae kim. Album: the virginalists. Track: 11 2nd pavan william byrd. Excerpt 0-29 seconds.,guitar|classical|harpsichord|soft,junghae kim,train,9/junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-0-29.mp3
44944,Artist: junghae kim. Album: the virginalists. Track: 11 2nd pavan william byrd. Excerpt 30-59 seconds.,classical|piano|harpsichord|harp,junghae kim,train,9/junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-30-59.mp3
44945,Artist: junghae kim. Album: the virginalists. Track: 11 2nd pavan william byrd. Excerpt 59-88 seconds.,guitar|classical|piano|harpsichord|baroque,junghae kim,train,9/junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-59-88.mp3
44947,Artist: junghae kim. Album: the virginalists. Track: 11 2nd pavan william byrd. Excerpt 117-146 seconds.,classical|piano|harpsichord|harp,junghae kim,train,9/junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-117-146.mp3
44951,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 59-88 seconds.,vocals|drums|male|country|folk,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-59-88.mp3
44955,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 175-204 seconds.,vocals|male,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-175-204.mp3
44957,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 233-262 seconds.,vocals|drums|male|indian,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-233-262.mp3
44958,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 262-291 seconds.,vocals,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-262-291.mp3
44959,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 291-320 seconds.,vocals|drums|male|folk,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-291-320.mp3
44960,Artist: shira kammen. Album: the castle of the holly king. Track: 11 a counting song. Excerpt 320-349 seconds.,male,shira kammen,train,6/shira_kammen-the_castle_of_the_holly_king-11-a_counting_song-320-349.mp3
44968,Artist: minstrel spirit. Album: enter the woods. Track: 11 a whisper for the others. Excerpt 0-29 seconds.,guitar|strings,minstrel spirit,train,6/minstrel_spirit-enter_the_woods-11-a_whisper_for_the_others-0-29.mp3
44972,Artist: minstrel spirit. Album: enter the woods. Track: 11 a whisper for the others. Excerpt 117-146 seconds.,guitar|classical,minstrel spirit,train,6/minstrel_spirit-enter_the_woods-11-a_whisper_for_the_others-117-146.mp3
44973,Artist: minstrel spirit. Album: enter the woods. Track: 11 a whisper for the others. Excerpt 146-175 seconds.,guitar|slow,minstrel spirit,train,6/minstrel_spirit-enter_the_woods-11-a_whisper_for_the_others-146-175.mp3
44977,Artist: jeff wahl. Album: meditative guitar. Track: 11 acceptance. Excerpt 30-59 seconds.,guitar|classical|slow|strings|quiet|soft|solo,jeff wahl,test,e/jeff_wahl-meditative_guitar-11-acceptance-30-59.mp3
44978,Artist: jeff wahl. Album: meditative guitar. Track: 11 acceptance. Excerpt 59-88 seconds.,guitar|slow|strings,jeff wahl,test,e/jeff_wahl-meditative_guitar-11-acceptance-59-88.mp3
44979,Artist: jeff wahl. Album: meditative guitar. Track: 11 acceptance. Excerpt 88-117 seconds.,guitar|strings,jeff wahl,test,e/jeff_wahl-meditative_guitar-11-acceptance-88-117.mp3
44980,Artist: jeff wahl. Album: meditative guitar. Track: 11 acceptance. Excerpt 117-146 seconds.,guitar|slow|strings|solo,jeff wahl,test,e/jeff_wahl-meditative_guitar-11-acceptance-117-146.mp3
44983,Artist: curandero. Album: curandero. Track: 11 adios. Excerpt 0-29 seconds.,guitar,curandero,train,6/curandero-curandero-11-adios-0-29.mp3
44984,Artist: curandero. Album: curandero. Track: 11 adios. Excerpt 30-59 seconds.,guitar|drums|no vocals,curandero,train,6/curandero-curandero-11-adios-30-59.mp3
44986,Artist: curandero. Album: curandero. Track: 11 adios. Excerpt 88-117 seconds.,guitar,curandero,train,6/curandero-curandero-11-adios-88-117.mp3
44988,Artist: curandero. Album: curandero. Track: 11 adios. Excerpt 146-175 seconds.,guitar|fast|loud,curandero,train,6/curandero-curandero-11-adios-146-175.mp3
44990,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 0-29 seconds.,slow,hans christian,test,e/hans_christian-phantoms-11-aftermath-0-29.mp3
44993,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 88-117 seconds.,synth,hans christian,test,e/hans_christian-phantoms-11-aftermath-88-117.mp3
44994,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 117-146 seconds.,no vocals|ambient|indian|new age,hans christian,test,e/hans_christian-phantoms-11-aftermath-117-146.mp3
44997,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 204-233 seconds.,synth|pop,hans christian,test,e/hans_christian-phantoms-11-aftermath-204-233.mp3
44998,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 233-262 seconds.,no vocals|fast|ambient|indian|loud|new age|weird,hans christian,test,e/hans_christian-phantoms-11-aftermath-233-262.mp3
45000,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 291-320 seconds.,no vocals,hans christian,test,e/hans_christian-phantoms-11-aftermath-291-320.mp3
45001,Artist: hans christian. Album: phantoms. Track: 11 aftermath. Excerpt 320-349 seconds.,no vocals|ambient|loud,hans christian,test,e/hans_christian-phantoms-11-aftermath-320-349.mp3
45004,Artist: grayson wray. Album: picassos dream. Track: 11 agent 23. Excerpt 30-59 seconds.,guitar|rock|country,grayson wray,train,6/grayson_wray-picassos_dream-11-agent_23-30-59.mp3
45009,Artist: american bach soloists. Album: joseph haydn masses. Track: 11 agnus dei adagio. Excerpt 59-88 seconds.,classical|female|opera,american bach soloists,train,0/american_bach_soloists-joseph_haydn__masses-11-agnus_dei__adagio-59-88.mp3
45011,Artist: american bach soloists. Album: joseph haydn masses. Track: 11 agnus dei adagio. Excerpt 117-146 seconds.,female|opera,american bach soloists,train,0/american_bach_soloists-joseph_haydn__masses-11-agnus_dei__adagio-117-146.mp3
45012,Artist: american bach soloists. Album: joseph haydn masses. Track: 11 agnus dei adagio. Excerpt 146-175 seconds.,vocals|male|female|opera|quiet|choir,american bach soloists,train,0/american_bach_soloists-joseph_haydn__masses-11-agnus_dei__adagio-146-175.mp3
45013,Artist: da camera. Album: a celtic celebration. Track: 11 air summer the poppy from airs for the seasons osward. Excerpt 0-29 seconds.,harpsichord|flute,da camera,train,a/da_camera-a_celtic_celebration-11-air_summer__the_poppy_from_airs_for_the_seasons_osward-0-29.mp3
45016,Artist: da camera. Album: a celtic celebration. Track: 11 air summer the poppy from airs for the seasons osward. Excerpt 88-117 seconds.,flute,da camera,train,a/da_camera-a_celtic_celebration-11-air_summer__the_poppy_from_airs_for_the_seasons_osward-88-117.mp3
45018,Artist: da camera. Album: a celtic celebration. Track: 11 air summer the poppy from airs for the seasons osward. Excerpt 146-175 seconds.,flute,da camera,train,a/da_camera-a_celtic_celebration-11-air_summer__the_poppy_from_airs_for_the_seasons_osward-146-175.mp3
45019,Artist: the west exit. Album: nocturne. Track: 11 all right now. Excerpt 0-29 seconds.,drums|beats,the west exit,test,d/the_west_exit-nocturne-11-all_right_now-0-29.mp3
45022,Artist: the west exit. Album: nocturne. Track: 11 all right now. Excerpt 88-117 seconds.,pop,the west exit,test,d/the_west_exit-nocturne-11-all_right_now-88-117.mp3
45025,Artist: the west exit. Album: nocturne. Track: 11 all right now. Excerpt 175-204 seconds.,techno|beats,the west exit,test,d/the_west_exit-nocturne-11-all_right_now-175-204.mp3
45026,Artist: the west exit. Album: nocturne. Track: 11 all right now. Excerpt 204-233 seconds.,vocals|male|pop,the west exit,test,d/the_west_exit-nocturne-11-all_right_now-204-233.mp3
45061,Artist: philharmonia baroque. Album: cd1 scarlatti cecilian vespers. Track: 11 antiphon valerianus. Excerpt 0-29 seconds.,classical|male|opera|quiet|chanting,philharmonia baroque,train,5/philharmonia_baroque-cd1_scarlatti__cecilian_vespers-11-antiphon_valerianus-0-29.mp3
45062,Artist: emmas mini. Album: beat generation mad trick. Track: 11 apartment c. Excerpt 0-29 seconds.,techno|electronic|beats|synth|weird,emmas mini,train,3/emmas_mini-beat_generation_mad_trick-11-apartment_c-0-29.mp3
45063,Artist: emmas mini. Album: beat generation mad trick. Track: 11 apartment c. Excerpt 30-59 seconds.,drums|no beat,emmas mini,train,3/emmas_mini-beat_generation_mad_trick-11-apartment_c-30-59.mp3
45064,Artist: emmas mini. Album: beat generation mad trick. Track: 11 apartment c. Excerpt 59-88 seconds.,techno|electronic|no vocals|synth,emmas mini,train,3/emmas_mini-beat_generation_mad_trick-11-apartment_c-59-88.mp3
45066,Artist: emmas mini. Album: beat generation mad trick. Track: 11 apartment c. Excerpt 117-146 seconds.,drums,emmas mini,train,3/emmas_mini-beat_generation_mad_trick-11-apartment_c-117-146.mp3
45069,Artist: strojovna 07. Album: mirnix. Track: 11 aperitiw. Excerpt 59-88 seconds.,drums|electronic|no piano,strojovna 07,train,6/strojovna_07-mirnix-11-aperitiw-59-88.mp3
45070,Artist: strojovna 07. Album: mirnix. Track: 11 aperitiw. Excerpt 88-117 seconds.,techno|drums|beats|loud,strojovna 07,train,6/strojovna_07-mirnix-11-aperitiw-88-117.mp3
45072,Artist: strojovna 07. Album: mirnix. Track: 11 aperitiw. Excerpt 146-175 seconds.,drums,strojovna 07,train,6/strojovna_07-mirnix-11-aperitiw-146-175.mp3
45074,Artist: strojovna 07. Album: mirnix. Track: 11 aperitiw. Excerpt 204-233 seconds.,techno|drums|beats,strojovna 07,train,6/strojovna_07-mirnix-11-aperitiw-204-233.mp3
45090,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 0-29 seconds.,classical|strings|violin,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-0-29.mp3
45091,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 30-59 seconds.,female|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-30-59.mp3
45092,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 59-88 seconds.,classical|strings|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-59-88.mp3
45093,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 88-117 seconds.,opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-88-117.mp3
45095,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 146-175 seconds.,female|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-146-175.mp3
45097,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 204-233 seconds.,classical|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-204-233.mp3
45098,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 233-262 seconds.,vocals|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-233-262.mp3
45099,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 262-291 seconds.,classical|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-262-291.mp3
45100,Artist: philharmonia baroque orchestra. Album: handel atalanta cd2. Track: 11 aria benchio non sappia ancor. Excerpt 291-320 seconds.,female|opera,philharmonia baroque orchestra,test,f/philharmonia_baroque_orchestra-handel__atalanta_cd2-11-aria_benchio_non_sappia_ancor-291-320.mp3
45101,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 0-29 seconds.,classical|strings|opera|orchestra,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-0-29.mp3
45102,Artist: philharmonia baroque orchestra. Album: handel atalanta cd1. Track: 11 aria impara ingrata. Excerpt 30-59 seconds.,classical|male|opera,philharmonia baroque orchestra,test,e/philharmonia_baroque_orchestra-handel__atalanta_cd1-11-aria_impara_ingrata-30-59.mp3
