id,text,labels,group,split,genre_top,subset
127189,"Track: A La Fraîche. Artist: Wintermitts. Album: Oceans. From Vancouver, British Columbia. Tags: wintermitts.",Pop,Wintermitts,test,Pop,small
127190,"Track: Tag med på landet. Artist: Stærosaurus. Album: Alt er vigtigt. From Copenhagen, Denmark. Tags: strosaurus.",Folk,Stærosaurus,train,Folk,small
127191,"Track: Hvis du ser mig går det skidt. Artist: Stærosaurus. Album: Alt er vigtigt. From Copenhagen, Denmark. Tags: strosaurus.",Folk,Stærosaurus,train,Folk,small
127192,"Track: Højt op. Artist: Stærosaurus. Album: Alt er vigtigt. From Copenhagen, Denmark. Tags: strosaurus.",Folk,Stærosaurus,train,Folk,small
127193,"Track: Darwinisme. Artist: Stærosaurus. Album: Alt er vigtigt. From Copenhagen, Denmark. Tags: strosaurus.",Folk,Stærosaurus,train,Folk,small
127194,"Track: Mareridt. Artist: Stærosaurus. Album: Alt er vigtigt. From Copenhagen, Denmark. Tags: strosaurus.",Folk,Stærosaurus,train,Folk,small
127195,"Track: Mis Antípodas. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127197,"Track: Ascendencia. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127198,"Track: Doppelgänger. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127199,"Track: Impermanencia. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127200,"Track: Marcha Nupcial. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127201,"Track: Desamor Estival. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127202,"Track: El Club Del Silencio. Artist: La Parade. Album: Sombra y cuerpo. From Granada, Spain. Tags: la parade.",Punk|Rock|Hardcore,La Parade,train,Rock,medium
127203,"Track: Total Nightmare. Artist: Shwa Losben. Album: Get to Know Shwa. From Los Angeles, California. Tags: shwa losben.",Pop,Shwa Losben,train,Pop,small
127204,"Track: Chop Chop. Artist: Shwa Losben. Album: Get to Know Shwa. From Los Angeles, California. Tags: shwa losben.",Pop,Shwa Losben,train,Pop,small
127205,"Track: Everything Fell Into Place. Artist: Shwa Losben. Album: Get to Know Shwa. From Los Angeles, California. Tags: shwa losben.",Pop,Shwa Losben,train,Pop,small
127206,"Track: Annie in Luck. Artist: Shwa Losben. Album: Get to Know Shwa. From Los Angeles, California. Tags: shwa losben.",Pop,Shwa Losben,train,Pop,small
127207,"Track: Marichi. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127208,"Track: Sequoia. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127209,"Track: The Abyss. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127210,"Track: The Chamber. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127211,"Track: Sonar. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127212,"Track: Una bella. Artist: Satori Ensemble. Album: Scintillations. From San Francisco, California. Tags: satoriensemble, beautiful music that nurtures a deep sense of peace and joy , satori ensemble.",Instrumental,Satori Ensemble,train,Instrumental,small
127241,"Track: Replacement Addiction. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127242,"Track: Carpet Farmer. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127243,"Track: Rape Kit. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127244,"Track: Split Urethra Castle. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127245,"Track: Summer Smiles. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127246,"Track: Funeral Dyke. Artist: Couch Slut. Album: Live on WFMU's My Castle of Quiet, 1.17.2015. From Brooklyn, NY, USA. Tags: couch slut.",Metal|Rock,Couch Slut,train,Rock,medium
127260,Track: OST 10 Go Go Metallius. Artist: sawsquarenoise. Album: RottenMage SpaceJacked OST. Tags: sawsquarenoise.,Chiptune|Chip Music|Electronic,sawsquarenoise,train,Electronic,medium
127261,Track: OST 09 Metallius. Artist: sawsquarenoise. Album: RottenMage SpaceJacked OST. Tags: sawsquarenoise.,Chiptune|Chip Music|Electronic,sawsquarenoise,train,Electronic,medium
127262,Track: OST 07 Let's Rest. Artist: sawsquarenoise. Album: RottenMage SpaceJacked OST. Tags: sawsquarenoise.,Chiptune|Chip Music|Electronic,sawsquarenoise,train,Electronic,medium
127263,Track: OST 08 Rescued :-). Artist: sawsquarenoise. Album: RottenMage SpaceJacked OST. Tags: sawsquarenoise.,Chiptune|Chip Music|Electronic,sawsquarenoise,train,Electronic,small
127265,"Track: Every Time. Artist: Katy Kirby. Album: 3. From Austin, Texas. Tags: katy kirby.",Folk,Katy Kirby,train,Folk,small
127266,"Track: Come Back to Nashville. Artist: Katy Kirby. Album: 3. From Austin, Texas. Tags: katy kirby.",Folk,Katy Kirby,train,Folk,small
127267,"Track: All of Everything. Artist: Katy Kirby. Album: 3. From Austin, Texas. Tags: katy kirby.",Folk,Katy Kirby,train,Folk,small
127268,"Track: Bad Kisingen. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127269,"Track: Shine and Hum. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127270,"Track: I Could Not Run Four Miles Without Stopping. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,medium
127271,"Track: Do You Like Forces of Nature?. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127272,"Track: Disappear. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,medium
127273,"Track: Appeal To. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127274,"Track: This Turkey Town. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127275,"Track: Do You Want To Talk About It?. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127276,"Track: Shin A-lam. Artist: Hissing Fauna. Album: Hissing fauna. From Hlavní město Praha, Czech Republic. Tags: hissing fauna.",Pop,Hissing Fauna,train,Pop,small
127277,"Track: Chasy Trapman. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127278,"Track: Distant Lover. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127279,"Track: Don't Fall Asleep. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127280,"Track: Muscle Memory. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127281,"Track: Magic Tool. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127282,"Track: Huggun. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,medium
127283,"Track: Byrði, Þungi. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,medium
127285,"Track: Oceans Now. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127286,"Track: Napapiiri. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127287,"Track: Tide Rising. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127288,"Track: Colloquial. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127289,"Track: Please Let Me Stay. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127290,"Track: Bruxelles. Artist: Myndra. Album: Songs From Your Collarbone. From Rimouski, Québec. Tags: myndra.",Pop,Myndra,train,Pop,small
127294,"Track: Autopsy. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127295,"Track: Hungry. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127296,"Track: First Glance. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127297,"Track: The Pursuit of Unintentional Humor. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127298,"Track: Lovedreams. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127299,"Track: With the Summer. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127300,"Track: Lackadaisical. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127301,"Track: New Brave Face. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127302,"Track: Roundtrip. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127303,"Track: Snowday. Artist: Oh Yeah, the Future. Album: New brave face. Tags: oh yeah the future.",Pop,"Oh Yeah, the Future",train,Pop,small
127304,Track: Hunger Moon. Artist: Pueblo People. Album: The First Four Moons. From Italy. Tags: pueblo people.,Indie-Rock|Rock,Pueblo People,val,Rock,medium
127326,"Track: Going The Wrong Way. Artist: Sunshine and the Rain. Album: Live on WFMU with Gaylord Fields, 11/1/2015. From New Jersey, United States. Tags: sunshine the rain, sunshine and the rain.",Post-Punk|Rock|Punk,Sunshine and the Rain,test,Rock,medium
127327,"Track: Can't Stop Thinking About You. Artist: Sunshine and the Rain. Album: Live on WFMU with Gaylord Fields, 11/1/2015. From New Jersey, United States. Tags: sunshine the rain, sunshine and the rain.",Post-Punk|Rock|Punk,Sunshine and the Rain,test,Rock,medium
127328,"Track: Too Much Too Soon. Artist: Sunshine and the Rain. Album: Live on WFMU with Gaylord Fields, 11/1/2015. From New Jersey, United States. Tags: sunshine the rain, sunshine and the rain.",Post-Punk|Rock|Punk,Sunshine and the Rain,test,Rock,medium
127329,"Track: Pale Blue Skies. Artist: Sunshine and the Rain. Album: Live on WFMU with Gaylord Fields, 11/1/2015. From New Jersey, United States. Tags: sunshine the rain, sunshine and the rain.",Post-Punk|Rock|Punk,Sunshine and the Rain,test,Rock,medium
127330,"Track: In A Dream. Artist: Sunshine and the Rain. Album: Live on WFMU with Gaylord Fields, 11/1/2015. From New Jersey, United States. Tags: sunshine the rain, sunshine and the rain.",Post-Punk|Rock|Punk,Sunshine and the Rain,test,Rock,small
127331,"Track: Alone Again. Artist: Squire Tuck. Album: Alone Again. Tags: keyboards, acoustic pop, soundtrack for the soul, zivix jamstik smart midi guitar, instrumental, ovation applause ukulele, jamstik, fender squire 50s vibe butterscotch blonde telecaster guitar, tanglewood acoustic guitar, squire tuck, telecaster, acoustic rock.",Instrumental,Squire Tuck,test,Instrumental,small
127332,"Track: Upper Ground. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127333,"Track: Stolen Car. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127334,"Track: Bomb In A Baby Carriage. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127335,"Track: Smokes Fork. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127336,"Track: Mounin c'est Facile. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127337,"Track: Towers Open Fire. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127338,"Track: Spinning In A Green Field. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,medium
127339,"Track: Nine Stones. Artist: Andrew Howes. Album: Nine Stones Close. From United Kingdom. Tags: andrew howes, kalistongue, andrew howes, surrism-phonoethics.",Post-Rock|Rock|Progressive,Andrew Howes,train,Rock,small
127343,Track: O2. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,small
127344,Track: S.Mantis. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,medium
127346,Track: F.Gate. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,medium
127347,Track: uc. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,medium
127349,Track: P.Mantium. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,small
127350,Track: 恐怖. Artist: Lately Kind of Yeah. Album: Veldt. Tags: lately kind of yeah.,Chiptune|Chip Music|Electronic,Lately Kind of Yeah,train,Electronic,small
127356,"Track: I Apologize (Medley). Artist: Teddy Brown. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. From New Jersey, US. Tags: teddy brown.",International|Reggae - Dub,Teddy Brown,train,International,small
127357,"Track: Crazy U. Artist: Teddy Brown. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. From New Jersey, US. Tags: teddy brown.",International|Reggae - Dub,Teddy Brown,train,International,small
127358,"Track: Push Button Generation. Artist: Colin Ska Johnson. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. From New Jersey, USA. Tags: colin ska johnson.",International|Reggae - Dub,Colin Ska Johnson,train,International,small
127359,"Track: Come When You Can. Artist: Colin Ska Johnson. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. From New Jersey, USA. Tags: colin ska johnson.",International|Reggae - Dub,Colin Ska Johnson,train,International,small
127360,"Track: My Soul. Artist: Colin Ska Johnson. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. From New Jersey, USA. Tags: colin ska johnson.",International|Reggae - Dub,Colin Ska Johnson,train,International,small
127382,Track: September Quartet 2. Artist: Martin Rach. Album: Early Autumn Quartets. Tags: martin rach.,Avant-Garde|Experimental|Electroacoustic,Martin Rach,train,Experimental,medium
127402,"Track: C8H11NO2. Artist: chicago_word_brigade & brass-lines. Album: Deutsch Amerikanische Freundschaft. From Germany, USA. Tags: charlie newman, frank wilke, brass-lines, chicago_word_brigade, frank wilke, charlie newman, chicago_word_brigade brass-lines.",Avant-Garde|Experimental|Electroacoustic,chicago_word_brigade & brass-lines,train,Experimental,small
127408,"Track: C11H17N2NaO2S. Artist: chicago_word_brigade & brass-lines. Album: Deutsch Amerikanische Freundschaft. From Germany, USA. Tags: charlie newman, frank wilke, brass-lines, chicago_word_brigade, frank wilke, charlie newman, chicago_word_brigade brass-lines.",Avant-Garde|Experimental|Electroacoustic,chicago_word_brigade & brass-lines,train,Experimental,medium
127409,"Track: Skid Along. Artist: Bad Ronald. Album: Sixteen. From NYC. Tags: sixteen again, minutes, time flies, stool in the pool, eggs, balloons, gimme back my rufies, 2nd half, jangly tune, sunshine, stamp, deity diet.",Punk|Lo-Fi|Rock,Bad Ronald,train,Rock,medium
127422,"Track: Violoncello Intermezzo. Artist: Mal Occhio. Album: Mal Occhio. Tags: surrism, jhim pattison, thom burns, stephen lock, will alexander, byron baker, mal occhio, surrism.",Avant-Garde|Experimental,Mal Occhio,train,Experimental,small
127427,"Track: Sea of Phantoms Free Air. Artist: Mal Occhio. Album: Mal Occhio. Tags: surrism, jhim pattison, thom burns, stephen lock, will alexander, byron baker, mal occhio, surrism.",Avant-Garde|Experimental,Mal Occhio,train,Experimental,medium
127448,"Track: No Path on the Darkest Journey. Artist: Jeremy Gluck & Dave Fuglewicz. Album: Sleep on the Edge. Tags: underground sounds, underground, acousticelectronicexperimental, abstract electronic, ambient electronic, an electronic experience, abstraction, abstract soundscapes, abstract concepts, abstract drone, avant-garde experimental, experimental ambient.",Avant-Garde|Experimental,Jeremy Gluck & Dave Fuglewicz,train,Experimental,medium
127469,"Track: Mama Medusa. Artist: HighWay17. Album: Going Backwards to the Garden of Plastic Fruits. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,small
127476,"Track: Dreamy Deers. Artist: HighWay17. Album: Going Backwards to the Garden of Plastic Fruits. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127477,"Track: Falling Down and Flying Up-Up. Artist: HighWay17. Album: Going Backwards to the Garden of Plastic Fruits. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127479,"Track: Cadaver Countdown. Artist: HighWay17. Album: Going Backwards to the Garden of Plastic Fruits. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127480,"Track: Funeral of the Crushed Pianist. Artist: HighWay17. Album: Going Backwards to the Garden of Plastic Fruits. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127482,"Track: Sunrise in Utopia. Artist: Hyaena Fierling & MUTATE. Album: Emissaries. Tags: carmen serralva, hyaena fierling, joo carlos silva, horus chamber, ade bordicott, mutate, hyaena fierling mutate.",Electroacoustic|Experimental,Hyaena Fierling & MUTATE,test,Experimental,medium
127483,"Track: Battue. Artist: Hyaena Fierling & Horus Chamber. Album: Emissaries. Tags: carmen serralva, hyaena fierling, joo carlos silva, horus chamber, ade bordicott, mutate, hyaena fierling horus chamber.",Electroacoustic|Experimental,Hyaena Fierling & Horus Chamber,val,Experimental,medium
127484,"Track: Under the Labyrinth. Artist: Hyaena Fierling & MUTATE. Album: Emissaries. Tags: carmen serralva, hyaena fierling, joo carlos silva, horus chamber, ade bordicott, mutate, hyaena fierling mutate.",Electroacoustic|Experimental,Hyaena Fierling & MUTATE,test,Experimental,small
127487,"Track: Melting The Past. Artist: HighWay17. Album: Melted Entomology. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127488,"Track: Cockroach-headed Boy. Artist: HighWay17. Album: Melted Entomology. Tags: highway17, arseny strychnine.",Avant-Garde|Experimental,HighWay17,train,Experimental,medium
127494,Track: Begrudge. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127495,Track: Distill. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127496,Track: Entrap. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127497,Track: In Other Times. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127498,Track: Scratcher. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127499,Track: Stale Case. Artist: Blue Dot Sessions. Album: Darby. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
127519,"Track: A Journey In To The Great Unknown. Artist: Squire Tuck. Album: Ambient Airwaves. Tags: keyboards, acoustic pop, soundtrack for the soul, zivix jamstik smart midi guitar, instrumental, ovation applause ukulele, jamstik, fender squire 50s vibe butterscotch blonde telecaster guitar, tanglewood acoustic guitar, squire tuck, telecaster, acoustic rock.",Instrumental,Squire Tuck,test,Instrumental,small
127520,"Track: Unfinished Business. Artist: Squire Tuck. Album: Ambient Airwaves. Tags: keyboards, acoustic pop, soundtrack for the soul, zivix jamstik smart midi guitar, instrumental, ovation applause ukulele, jamstik, fender squire 50s vibe butterscotch blonde telecaster guitar, tanglewood acoustic guitar, squire tuck, telecaster, acoustic rock.",Instrumental,Squire Tuck,test,Instrumental,small
127530,"Track: Leave. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,medium
127531,"Track: Funeral, Pt. I. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,medium
127532,"Track: No Brain. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,small
127539,"Track: The Tapestries. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,medium
127540,"Track: Funeral, Pt. II. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,medium
127541,"Track: The Trap Door. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,small
127542,"Track: Alike After All. Artist: Space Monkey Death Sequence. Album: People Are Alike All Over. From California, US. Tags: space monkey death sequence.",Sound Collage|Experimental,Space Monkey Death Sequence,val,Experimental,small
127544,"Track: Bedroom Wall. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127545,"Track: Below. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127546,"Track: Danger Ahead. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127547,"Track: Good Side. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127548,"Track: Power of Suggestion. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127549,"Track: Even Better. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127551,"Track: One to Seven. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127552,"Track: What You Know. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127553,"Track: How Low Can You Go. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127554,"Track: Bad Form. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127555,"Track: Turn. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127556,"Track: Pressure. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127557,"Track: Outside. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127558,"Track: Half a Doubt. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,medium
127559,"Track: High Hopes. Artist: Droopies. Album: Droopies. From Richmond, VA. Tags: droopies.",Psych-Rock|Rock,Droopies,test,Rock,small
127620,"Track: Ein Art Einleitung. Artist: Music for Rabbits. Album: Music for Rabbits. From Brussels, Belgium. Tags: tseg, guillaume maupin, music for rabbits.",Pop|Experimental Pop,Music for Rabbits,train,Pop,small
127623,"Track: Space Kreuzfahrt. Artist: Music for Rabbits. Album: Music for Rabbits. From Brussels, Belgium. Tags: tseg, guillaume maupin, music for rabbits.",Pop|Experimental Pop,Music for Rabbits,train,Pop,small
127626,"Track: Sunny Saturday Suburb. Artist: Music for Rabbits. Album: Music for Rabbits. From Brussels, Belgium. Tags: tseg, guillaume maupin, music for rabbits.",Pop|Experimental Pop,Music for Rabbits,train,Pop,medium
127648,Track: Bkls. Artist: Blue Dot Sessions. Album: Simple Machines. Tags: blue dot sessions.,Soundtrack|Instrumental,Blue Dot Sessions,train,Instrumental,small
